TaxID	CLARK	Kaiju	Kraken
5640	1249661	NA	NA	NA
5641	1249676	NA	NA	NA
5642	1263550	NA	NA	NA
5643	1263979	NA	NA	NA
5644	1265350	NA	NA	NA
5645	1265601	NA	NA	NA
5646	1266738	NA	NA	NA
5647	1266923	NA	NA	NA
5648	1271752	NA	NA	NA
5649	1273687	NA	NA	NA
5650	1280380	NA	NA	NA
5651	1291539	NA	NA	NA
5652	1295327	NA	NA	NA
5653	1303024	NA	NA	NA
5654	1308863	NA	NA	NA
5655	1318635	NA	NA	NA
5656	1327976	NA	NA	NA
5657	1327981	NA	NA	NA
5658	1333538	NA	NA	NA
5659	1340425	NA	NA	NA
5660	1354030	NA	NA	NA
5661	1388752	NA	NA	NA
5662	1395589	NA	NA	NA
5663	1399116	NA	NA	NA
5664	1400867	NA	NA	NA
5665	1406782	NA	NA	NA
5666	1408178	NA	NA	NA
5667	1408268	NA	NA	NA
5668	1408283	NA	NA	NA
5669	1414742	NA	NA	NA
5670	1415630	NA	NA	NA
5671	1416334	NA	NA	NA
5672	1429244	NA	NA	NA
5673	1435356	NA	NA	NA
5674	1436084	NA	NA	NA
5675	1437364	NA	NA	NA
5676	1449978	NA	NA	NA
5677	1452722	NA	NA	NA
5678	1452725	NA	NA	NA
5679	1483485	NA	NA	NA
5680	1483601	NA	NA	NA
5681	1498500	NA	NA	NA
5682	1500686	NA	NA	NA
5683	1500713	NA	NA	NA
5684	1500960	NA	NA	NA
5685	1501269	NA	NA	NA
5686	1505597	NA	NA	NA
5687	1508644	NA	NA	NA
5688	1550566	NA	NA	NA
5689	1566993	NA	NA	NA
5690	1567453	NA	NA	NA
5691	1572712	NA	NA	NA
5692	1589751	NA	NA	NA
5693	1598147	NA	NA	NA
5694	1606763	NA	NA	NA
5695	1610872	NA	NA	NA
5696	1636314	NA	NA	NA
5697	1637837	NA	NA	NA
5698	1644055	NA	NA	NA
5699	1644056	NA	NA	NA
5700	1650354	NA	NA	NA
5701	1650659	NA	NA	NA
5702	1652545	NA	NA	NA
5703	1662458	NA	NA	NA
5704	1674923	NA	NA	NA
5705	1678678	NA	NA	NA
5706	1696072	NA	NA	NA
5707	1701828	NA	NA	NA
5708	1742993	NA	NA	NA
5709	1765055	NA	NA	NA
5710	1778264	NA	NA	NA
5711	1788301	NA	NA	NA
5712	1812934	NA	NA	NA
5713	1821560	NA	NA	NA
5714	1844477	NA	NA	NA
5715	1857889	NA	NA	NA
5716	1868135	NA	NA	NA
5717	1870930	NA	NA	NA
5718	1891280	NA	NA	NA
5719	1915310	NA	NA	NA
5720	1920774	NA	NA	NA
5721	1921016	NA	NA	NA
5722	1933904	NA	NA	NA
5723	1982243	NA	NA	NA
5724	2301	NA	NA	NA
5725	2302	NA	NA	NA
5726	2309	NA	NA	NA
5727	2342	NA	NA	NA
5728	10242	NA	NA	NA
5729	10257	NA	NA	NA
5730	10258	NA	NA	NA
5731	10264	NA	NA	NA
5732	10449	NA	NA	NA
5733	10509	NA	NA	NA
5734	10860	NA	NA	NA
5735	12336	NA	NA	NA
5736	12914	NA	NA	NA
5737	28065	NA	NA	NA
5738	28188	NA	NA	NA
5739	29320	NA	NA	NA
5740	29429	NA	NA	NA
5741	32009	NA	NA	NA
5742	32036	NA	NA	NA
5743	32051	NA	NA	NA
5744	32069	NA	NA	NA
5745	32604	NA	NA	NA
5746	33941	NA	NA	NA
5747	33964	NA	NA	NA
5748	35237	NA	NA	NA
5749	36870	NA	NA	NA
5750	38018	NA	NA	NA
5751	38027	NA	NA	NA
5752	38293	NA	NA	NA
5753	38504	NA	NA	NA
5754	39637	NA	NA	NA
5755	43928	NA	NA	NA
5756	44930	NA	NA	NA
5757	45401	NA	NA	NA
5758	45404	NA	NA	NA
5759	46170	NA	NA	NA
5760	46631	NA	NA	NA
5761	48935	NA	NA	NA
5762	51368	NA	NA	NA
5763	54258	NA	NA	NA
5764	54262	NA	NA	NA
5765	55510	NA	NA	NA
5766	56107	NA	NA	NA
5767	57678	NA	NA	NA
5768	59241	NA	NA	NA
5769	60480	NA	NA	NA
5770	61652	NA	NA	NA
5771	62320	NA	NA	NA
5772	63612	NA	NA	NA
5773	63743	NA	NA	NA
5774	64471	NA	NA	NA
5775	65551	NA	NA	NA
5776	67572	NA	NA	NA
5777	68298	NA	NA	NA
5778	70601	NA	NA	NA
5779	74349	NA	NA	NA
5780	78541	NA	NA	NA
5781	83191	NA	NA	NA
5782	84588	NA	NA	NA
5783	85413	NA	NA	NA
5784	85701	NA	NA	NA
5785	85963	NA	NA	NA
5786	86192	NA	NA	NA
5787	90371	NA	NA	NA
5788	91890	NA	NA	NA
5789	93222	NA	NA	NA
5790	94122	NA	NA	NA
5791	98804	NA	NA	NA
5792	99179	NA	NA	NA
5793	102294	NA	NA	NA
5794	110662	NA	NA	NA
5795	112023	NA	NA	NA
5796	114627	NA	NA	NA
5797	119857	NA	NA	NA
5798	129726	NA	NA	NA
5799	130556	NA	NA	NA
5800	134821	NA	NA	NA
5801	135616	NA	NA	NA
5802	135720	NA	NA	NA
5803	137443	NA	NA	NA
5804	138563	NA	NA	NA
5805	146015	NA	NA	NA
5806	147375	NA	NA	NA
5807	150286	NA	NA	NA
5808	153135	NA	NA	NA
5809	155920	NA	NA	NA
5810	160491	NA	NA	NA
5811	161493	NA	NA	NA
5812	164450	NA	NA	NA
5813	166314	NA	NA	NA
5814	169683	NA	NA	NA
5815	172861	NA	NA	NA
5816	178606	NA	NA	NA
5817	180252	NA	NA	NA
5818	185588	NA	NA	NA
5819	186328	NA	NA	NA
5820	186823	NA	NA	NA
5821	187304	NA	NA	NA
5822	189918	NA	NA	NA
5823	190818	NA	NA	NA
5824	191292	NA	NA	NA
5825	194699	NA	NA	NA
5826	194924	NA	NA	NA
5827	195102	NA	NA	NA
5828	198214	NA	NA	NA
5829	199201	NA	NA	NA
5830	202746	NA	NA	NA
5831	203135	NA	NA	NA
5832	203682	NA	NA	NA
5833	204441	NA	NA	NA
5834	206672	NA	NA	NA
5835	213422	NA	NA	NA
5836	216594	NA	NA	NA
5837	218493	NA	NA	NA
5838	223926	NA	NA	NA
5839	224911	NA	NA	NA
5840	227292	NA	NA	NA
5841	230871	NA	NA	NA
5842	231023	NA	NA	NA
5843	233150	NA	NA	NA
5844	234831	NA	NA	NA
5845	235909	NA	NA	NA
5846	240426	NA	NA	NA
5847	242861	NA	NA	NA
5848	243159	NA	NA	NA
5849	243274	NA	NA	NA
5850	246273	NA	NA	NA
5851	246969	NA	NA	NA
5852	254945	NA	NA	NA
5853	255248	NA	NA	NA
5854	260797	NA	NA	NA
5855	262724	NA	NA	NA
5856	262768	NA	NA	NA
5857	264199	NA	NA	NA
5858	264202	NA	NA	NA
5859	265311	NA	NA	NA
5860	266835	NA	NA	NA
5861	267747	NA	NA	NA
5862	268746	NA	NA	NA
5863	272567	NA	NA	NA
5864	272622	NA	NA	NA
5865	272843	NA	NA	NA
5866	273133	NA	NA	NA
5867	273526	NA	NA	NA
5868	278148	NA	NA	NA
5869	278197	NA	NA	NA
5870	283165	NA	NA	NA
5871	286636	NA	NA	NA
5872	290339	NA	NA	NA
5873	290340	NA	NA	NA
5874	291272	NA	NA	NA
5875	292805	NA	NA	NA
5876	293614	NA	NA	NA
5877	298338	NA	NA	NA
5878	299766	NA	NA	NA
5879	300268	NA	NA	NA
5880	306263	NA	NA	NA
5881	308465	NA	NA	NA
5882	308853	NA	NA	NA
5883	309803	NA	NA	NA
5884	313602	NA	NA	NA
5885	317878	NA	NA	NA
5886	320389	NA	NA	NA
5887	322019	NA	NA	NA
5888	322098	NA	NA	NA
5889	325240	NA	NA	NA
5890	326442	NA	NA	NA
5891	327984	NA	NA	NA
5892	329380	NA	NA	NA
5893	335795	NA	NA	NA
5894	335928	NA	NA	NA
5895	335992	NA	NA	NA
5896	338191	NA	NA	NA
5897	338217	NA	NA	NA
5898	340047	NA	NA	NA
5899	341029	NA	NA	NA
5900	342409	NA	NA	NA
5901	342564	NA	NA	NA
5902	345201	NA	NA	NA
5903	349101	NA	NA	NA
5904	350054	NA	NA	NA
5905	351745	NA	NA	NA
5906	352888	NA	NA	NA
5907	353496	NA	NA	NA
5908	355246	NA	NA	NA
5909	357244	NA	NA	NA
5910	362948	NA	NA	NA
5911	367928	NA	NA	NA
5912	370569	NA	NA	NA
5913	373406	NA	NA	NA
5914	374463	NA	NA	NA
5915	374982	NA	NA	NA
5916	379546	NA	NA	NA
5917	380749	NA	NA	NA
5918	383629	NA	NA	NA
5919	384616	NA	NA	NA
5920	387342	NA	NA	NA
5921	387425	NA	NA	NA
5922	388357	NA	NA	NA
5923	388452	NA	NA	NA
5924	391036	NA	NA	NA
5925	392733	NA	NA	NA
5926	393305	NA	NA	NA
5927	393480	NA	NA	NA
5928	400673	NA	NA	NA
5929	401614	NA	NA	NA
5930	402882	NA	NA	NA
5931	407976	NA	NA	NA
5932	411555	NA	NA	NA
5933	412418	NA	NA	NA
5934	413996	NA	NA	NA
5935	420246	NA	NA	NA
5936	424182	NA	NA	NA
5937	426355	NA	NA	NA
5938	431306	NA	NA	NA
5939	434923	NA	NA	NA
5940	439334	NA	NA	NA
5941	439375	NA	NA	NA
5942	439855	NA	NA	NA
5943	443254	NA	NA	NA
5944	444178	NA	NA	NA
5945	445686	NA	NA	NA
5946	446468	NA	NA	NA
5947	446529	NA	NA	NA
5948	447217	NA	NA	NA
5949	456320	NA	NA	NA
5950	456327	NA	NA	NA
5951	456481	NA	NA	NA
5952	458639	NA	NA	NA
5953	459420	NA	NA	NA
5954	472966	NA	NA	NA
5955	473421	NA	NA	NA
5956	476213	NA	NA	NA
5957	483266	NA	NA	NA
5958	485914	NA	NA	NA
5959	497724	NA	NA	NA
5960	508419	NA	NA	NA
5961	515618	NA	NA	NA
5962	521460	NA	NA	NA
5963	526977	NA	NA	NA
5964	527021	NA	NA	NA
5965	528314	NA	NA	NA
5966	529122	NA	NA	NA
5967	529507	NA	NA	NA
5968	529883	NA	NA	NA
5969	536453	NA	NA	NA
5970	544448	NA	NA	NA
5971	551115	NA	NA	NA
5972	553468	NA	NA	NA
5973	555387	NA	NA	NA
5974	557724	NA	NA	NA
5975	558314	NA	NA	NA
5976	565042	NA	NA	NA
5977	565140	NA	NA	NA
5978	570416	NA	NA	NA
5979	572478	NA	NA	NA
5980	573063	NA	NA	NA
5981	573064	NA	NA	NA
5982	573174	NA	NA	NA
5983	580331	NA	NA	NA
5984	581103	NA	NA	NA
5985	593750	NA	NA	NA
5986	596154	NA	NA	NA
5987	611301	NA	NA	NA
5988	621456	NA	NA	NA
5989	622759	NA	NA	NA
5990	627344	NA	NA	NA
5991	630129	NA	NA	NA
5992	632335	NA	NA	NA
5993	632348	NA	NA	NA
5994	633135	NA	NA	NA
5995	644281	NA	NA	NA
5996	662478	NA	NA	NA
5997	663918	NA	NA	NA
5998	665032	NA	NA	NA
5999	669357	NA	NA	NA
6000	669875	NA	NA	NA
6001	672190	NA	NA	NA
6002	676032	NA	NA	NA
6003	680115	NA	NA	NA
6004	682370	NA	NA	NA
6005	682634	NA	NA	NA
6006	685039	NA	NA	NA
6007	691966	NA	NA	NA
6008	696069	NA	NA	NA
6009	698414	NA	NA	NA
6010	698968	NA	NA	NA
6011	698973	NA	NA	NA
6012	700512	NA	NA	NA
6013	703613	NA	NA	NA
6014	712938	NA	NA	NA
6015	716540	NA	NA	NA
6016	716541	NA	NA	NA
6017	722418	NA	NA	NA
6018	741091	NA	NA	NA
6019	754052	NA	NA	NA
6020	754058	NA	NA	NA
6021	755164	NA	NA	NA
6022	763057	NA	NA	NA
6023	765177	NA	NA	NA
6024	765698	NA	NA	NA
6025	796385	NA	NA	NA
6026	797210	NA	NA	NA
6027	798128	NA	NA	NA
6028	859192	NA	NA	NA
6029	859350	NA	NA	NA
6030	859654	NA	NA	NA
6031	861047	NA	NA	NA
6032	869307	NA	NA	NA
6033	871584	NA	NA	NA
6034	879628	NA	NA	NA
6035	880447	NA	NA	NA
6036	907238	NA	NA	NA
6037	909297	NA	NA	NA
6038	910474	NA	NA	NA
6039	914127	NA	NA	NA
6040	926067	NA	NA	NA
6041	927703	NA	NA	NA
6042	928211	NA	NA	NA
6043	941058	NA	NA	NA
6044	941187	NA	NA	NA
6045	945556	NA	NA	NA
6046	984237	NA	NA	NA
6047	985006	NA	NA	NA
6048	985053	NA	NA	NA
6049	992406	NA	NA	NA
6050	1001583	NA	NA	NA
6051	1004788	NA	NA	NA
6052	1005090	NA	NA	NA
6053	1006007	NA	NA	NA
6054	1007082	NA	NA	NA
6055	1028307	NA	NA	NA
6056	1031711	NA	NA	NA
6057	1035817	NA	NA	NA
6058	1036677	NA	NA	NA
6059	1037911	NA	NA	NA
6060	1048260	NA	NA	NA
6061	1051650	NA	NA	NA
6062	1052095	NA	NA	NA
6063	1053692	NA	NA	NA
6064	1078034	NA	NA	NA
6065	1080709	NA	NA	NA
6066	1081646	NA	NA	NA
6067	1091045	NA	NA	NA
6068	1093928	NA	NA	NA
6069	1094892	NA	NA	NA
6070	1095955	NA	NA	NA
6071	1096868	NA	NA	NA
6072	1111676	NA	NA	NA
6073	1114958	NA	NA	NA
6074	1114966	NA	NA	NA
6075	1114967	NA	NA	NA
6076	1114969	NA	NA	NA
6077	1116375	NA	NA	NA
6078	1116391	NA	NA	NA
6079	1117943	NA	NA	NA
6080	1118963	NA	NA	NA
6081	1121336	NA	NA	NA
6082	1124577	NA	NA	NA
6083	1127514	NA	NA	NA
6084	1128424	NA	NA	NA
6085	1130828	NA	NA	NA
6086	1131462	NA	NA	NA
6087	1133022	NA	NA	NA
6088	1133568	NA	NA	NA
6089	1138383	NA	NA	NA
6090	1138871	NA	NA	NA
6091	1141519	NA	NA	NA
6092	1147130	NA	NA	NA
6093	1149952	NA	NA	NA
6094	1150991	NA	NA	NA
6095	1151117	NA	NA	NA
6096	1160895	NA	NA	NA
6097	1162290	NA	NA	NA
6098	1163748	NA	NA	NA
6099	1166018	NA	NA	NA
6100	1168281	NA	NA	NA
6101	1173297	NA	NA	NA
6102	1175631	NA	NA	NA
6103	1176492	NA	NA	NA
6104	1185876	NA	NA	NA
6105	1187128	NA	NA	NA
6106	1188256	NA	NA	NA
6107	1193499	NA	NA	NA
6108	1193806	NA	NA	NA
6109	1198451	NA	NA	NA
6110	1200984	NA	NA	NA
6111	1201294	NA	NA	NA
6112	1203599	NA	NA	NA
6113	1206110	NA	NA	NA
6114	1211644	NA	NA	NA
6115	1217984	NA	NA	NA
6116	1227452	NA	NA	NA
6117	1227457	NA	NA	NA
6118	1227466	NA	NA	NA
6119	1227483	NA	NA	NA
6120	1227486	NA	NA	NA
6121	1227488	NA	NA	NA
6122	1227499	NA	NA	NA
6123	1229727	NA	NA	NA
6124	1229760	NA	NA	NA
6125	1230451	NA	NA	NA
6126	1230453	NA	NA	NA
6127	1230454	NA	NA	NA
6128	1230459	NA	NA	NA
6129	1231361	NA	NA	NA
6130	1232724	NA	NA	NA
6131	1233873	NA	NA	NA
6132	1234428	NA	NA	NA
6133	1236608	NA	NA	NA
6134	1236908	NA	NA	NA
6135	1240708	NA	NA	NA
6136	1242091	NA	NA	NA
6137	1249473	NA	NA	NA
6138	1249663	NA	NA	NA
6139	1259844	NA	NA	NA
6140	1261129	NA	NA	NA
6141	1261556	NA	NA	NA
6142	1262513	NA	NA	NA
6143	1263831	NA	NA	NA
6144	1267001	NA	NA	NA
6145	1271863	NA	NA	NA
6146	1273173	NA	NA	NA
6147	1273266	NA	NA	NA
6148	1277257	NA	NA	NA
6149	1279082	NA	NA	NA
6150	1283079	NA	NA	NA
6151	1284804	NA	NA	NA
6152	1286170	NA	NA	NA
6153	1286528	NA	NA	NA
6154	1289591	NA	NA	NA
6155	1292392	NA	NA	NA
6156	1293039	NA	NA	NA
6157	1295010	NA	NA	NA
6158	1295120	NA	NA	NA
6159	1300164	NA	NA	NA
6160	1300227	NA	NA	NA
6161	1300254	NA	NA	NA
6162	1301283	NA	NA	NA
6163	1306418	NA	NA	NA
6164	1306419	NA	NA	NA
6165	1309583	NA	NA	NA
6166	1311757	NA	NA	NA
6167	1318634	NA	NA	NA
6168	1324991	NA	NA	NA
6169	1327935	NA	NA	NA
6170	1327982	NA	NA	NA
6171	1327985	NA	NA	NA
6172	1327988	NA	NA	NA
6173	1327990	NA	NA	NA
6174	1329907	NA	NA	NA
6175	1329969	NA	NA	NA
6176	1332075	NA	NA	NA
6177	1333848	NA	NA	NA
6178	1333850	NA	NA	NA
6179	1334564	NA	NA	NA
6180	1334632	NA	NA	NA
6181	1338035	NA	NA	NA
6182	1339255	NA	NA	NA
6183	1346611	NA	NA	NA
6184	1353246	NA	NA	NA
6185	1358027	NA	NA	NA
6186	1379702	NA	NA	NA
6187	1386967	NA	NA	NA
6188	1386968	NA	NA	NA
6189	1388753	NA	NA	NA
6190	1397850	NA	NA	NA
6191	1398491	NA	NA	NA
6192	1401243	NA	NA	NA
6193	1406785	NA	NA	NA
6194	1408186	NA	NA	NA
6195	1411700	NA	NA	NA
6196	1411903	NA	NA	NA
6197	1413214	NA	NA	NA
6198	1414737	NA	NA	NA
6199	1420599	NA	NA	NA
6200	1423143	NA	NA	NA
6201	1423892	NA	NA	NA
6202	1432061	NA	NA	NA
6203	1432656	NA	NA	NA
6204	1434103	NA	NA	NA
6205	1435984	NA	NA	NA
6206	1436085	NA	NA	NA
6207	1441627	NA	NA	NA
6208	1448140	NA	NA	NA
6209	1453988	NA	NA	NA
6210	1454585	NA	NA	NA
6211	1455074	NA	NA	NA
6212	1458846	NA	NA	NA
6213	1486472	NA	NA	NA
6214	1495285	NA	NA	NA
6215	1501268	NA	NA	NA
6216	1501348	NA	NA	NA
6217	1505648	NA	NA	NA
6218	1511761	NA	NA	NA
6219	1526048	NA	NA	NA
6220	1526927	NA	NA	NA
6221	1527535	NA	NA	NA
6222	1527771	NA	NA	NA
6223	1540091	NA	NA	NA
6224	1541883	NA	NA	NA
6225	1555208	NA	NA	NA
6226	1560313	NA	NA	NA
6227	1567471	NA	NA	NA
6228	1577788	NA	NA	NA
6229	1580092	NA	NA	NA
6230	1605721	NA	NA	NA
6231	1606502	NA	NA	NA
6232	1612551	NA	NA	NA
6233	1620892	NA	NA	NA
6234	1623303	NA	NA	NA
6235	1623304	NA	NA	NA
6236	1636271	NA	NA	NA
6237	1643948	NA	NA	NA
6238	1647300	NA	NA	NA
6239	1647304	NA	NA	NA
6240	1647391	NA	NA	NA
6241	1647476	NA	NA	NA
6242	1650660	NA	NA	NA
6243	1654582	NA	NA	NA
6244	1660070	NA	NA	NA
6245	1662332	NA	NA	NA
6246	1664247	NA	NA	NA
6247	1671721	NA	NA	NA
6248	1674922	NA	NA	NA
6249	1675317	NA	NA	NA
6250	1675863	NA	NA	NA
6251	1690248	NA	NA	NA
6252	1691958	NA	NA	NA
6253	1765655	NA	NA	NA
6254	1778262	NA	NA	NA
6255	1797140	NA	NA	NA
6256	1798085	NA	NA	NA
6257	1805956	NA	NA	NA
6258	1814958	NA	NA	NA
6259	1821551	NA	NA	NA
6260	1821552	NA	NA	NA
6261	1821564	NA	NA	NA
6262	1838063	NA	NA	NA
6263	1839798	NA	NA	NA
6264	1849031	NA	NA	NA
6265	1856406	NA	NA	NA
6266	1873887	NA	NA	NA
6267	1873895	NA	NA	NA
6268	1878935	NA	NA	NA
6269	1883368	NA	NA	NA
6270	1887644	NA	NA	NA
6271	1887647	NA	NA	NA
6272	1890438	NA	NA	NA
6273	1903266	NA	NA	NA
6274	1912215	NA	NA	NA
6275	1913124	NA	NA	NA
6276	1917232	NA	NA	NA
6277	1918522	NA	NA	NA
6278	1920191	NA	NA	NA
6279	1920753	NA	NA	NA
6280	1922210	NA	NA	NA
6281	1922611	NA	NA	NA
6282	1922871	NA	NA	NA
6283	1922991	NA	NA	NA
6284	1923487	NA	NA	NA
6285	1933912	NA	NA	NA
6286	1940555	NA	NA	NA
6287	1944648	NA	NA	NA
6288	1955558	NA	NA	NA
6289	1963268	NA	NA	NA
6290	1963271	NA	NA	NA
6291	1967665	NA	NA	NA
6292	1980922	NA	NA	NA
6293	1982251	NA	NA	NA
6294	411153	NA	NA	NA
6295	131568	NA	NA	NA
6296	357276	NA	NA	NA
6297	499229	NA	NA	NA
6298	354356	NA	NA	NA
6299	574560	NA	NA	NA
6300	33034	NA	NA	NA
6301	84159	NA	NA	NA
6302	192073	NA	NA	NA
6303	1446467	NA	NA	NA
6304	1472345	NA	NA	NA
6305	1486245	NA	NA	NA
6306	313588	NA	NA	NA
6307	1223514	NA	NA	NA
6308	34038	NA	NA	NA
6309	748811	NA	NA	NA
6310	146939	NA	NA	NA
6311	101385	NA	NA	NA
6312	119864	NA	NA	NA
6313	948107	NA	NA	NA
6314	63745	NA	NA	NA
6315	256701	NA	NA	NA
6316	34029	NA	NA	NA
6317	39491	NA	NA	NA
6318	46867	NA	NA	NA
6319	84757	NA	NA	NA
6320	652716	NA	NA	NA
6321	79329	NA	NA	NA
6322	29360	NA	NA	NA
6323	589436	NA	NA	NA
6324	203263	NA	NA	NA
6325	157673	NA	NA	NA
6326	326544	NA	NA	NA
6327	43305	NA	NA	NA
6328	1196083	NA	NA	NA
6329	28446	NA	NA	NA
6330	259537	NA	NA	NA
6331	29405	NA	NA	NA
6332	52227	NA	NA	NA
6333	105560	NA	NA	NA
6334	412963	NA	NA	NA
6335	721785	NA	NA	NA
6336	13373	NA	NA	NA
6337	40567	NA	NA	NA
6338	66269	NA	NA	NA
6339	139208	NA	NA	NA
6340	323415	NA	NA	NA
6341	35701	NA	NA	NA
6342	936476	NA	NA	NA
6343	151895	NA	NA	NA
6344	80869	NA	NA	NA
6345	884684	NA	NA	NA
6346	28229	NA	NA	NA
6347	184064	NA	NA	NA
6348	1404244	NA	NA	NA
6349	40214	NA	NA	NA
6350	72000	NA	NA	NA
6351	29388	NA	NA	NA
6352	147709	NA	NA	NA
6353	257758	NA	NA	NA
6354	283811	NA	NA	NA
6355	143393	NA	NA	NA
6356	53346	NA	NA	NA
6357	392734	NA	NA	NA
6358	312277	NA	NA	NA
6359	2751	NA	NA	NA
6360	55208	NA	NA	NA
6361	53461	NA	NA	NA
6362	86304	NA	NA	NA
6363	81462	NA	NA	NA
6364	75697	NA	NA	NA
6365	82541	NA	NA	NA
6366	111501	NA	NA	NA
6367	97084	NA	NA	NA
6368	316068	NA	NA	NA
6369	33903	NA	NA	NA
6370	364317	NA	NA	NA
6371	33905	NA	NA	NA
6372	2331	NA	NA	NA
6373	357794	NA	NA	NA
6374	1982358	NA	NA	NA
6375	161879	NA	NA	NA
6376	940615	NA	NA	NA
6377	349751	NA	NA	NA
6378	208226	NA	NA	NA
6379	59310	NA	NA	NA
6380	204038	NA	NA	NA
6381	665099	NA	NA	NA
6382	76860	NA	NA	NA
6383	28123	NA	NA	NA
6384	158080	NA	NA	NA
6385	409322	NA	NA	NA
6386	36861	NA	NA	NA
6387	638619	NA	NA	NA
6388	379067	NA	NA	NA
6389	53437	NA	NA	NA
6390	160386	NA	NA	NA
6391	29303	NA	NA	NA
6392	1821749	NA	NA	NA
6393	40269	NA	NA	NA
6394	302406	NA	NA	NA
6395	132132	NA	NA	NA
6396	762954	NA	NA	NA
6397	1982584	NA	NA	NA
6398	28264	NA	NA	NA
6399	28068	NA	NA	NA
6400	359303	NA	NA	NA
6401	42817	NA	NA	NA
6402	1295392	NA	NA	NA
6403	40542	NA	NA	NA
6404	28129	NA	NA	NA
6405	395922	NA	NA	NA
6406	206662	NA	NA	NA
6407	575200	NA	NA	NA
6408	69823	NA	NA	NA
6409	28118	NA	NA	NA
6410	55508	NA	NA	NA
6411	66219	NA	NA	NA
6412	290053	NA	NA	NA
6413	274539	NA	NA	NA
6414	649841	NA	NA	NA
6415	372663	NA	NA	NA
6416	191579	NA	NA	NA
6417	1863008	NA	NA	NA
6418	376805	NA	NA	NA
6419	301301	NA	NA	NA
6420	467094	NA	NA	NA
6421	351052	NA	NA	NA
6422	43669	NA	NA	NA
6423	216465	NA	NA	NA
6424	253245	NA	NA	NA
6425	10325	NA	NA	NA
6426	34105	NA	NA	NA
6427	365349	NA	NA	NA
6428	152794	NA	NA	NA
6429	28132	NA	NA	NA
6430	84030	NA	NA	NA
6431	81028	NA	NA	NA
6432	74109	NA	NA	NA
6433	39485	NA	NA	NA
6434	225326	NA	NA	NA
6435	113267	NA	NA	NA
6436	119219	NA	NA	NA
6437	1231000	NA	NA	NA
6438	60920	NA	NA	NA
6439	38305	NA	NA	NA
6440	288965	NA	NA	NA
6441	215591	NA	NA	NA
6442	1230998	NA	NA	NA
6443	197614	NA	NA	NA
6444	397865	NA	NA	NA
6445	214856	NA	NA	NA
6446	450734	NA	NA	NA
6447	29483	NA	NA	NA
6448	1416614	NA	NA	NA
6449	168471	NA	NA	NA
6450	108010	NA	NA	NA
6451	45972	NA	NA	NA
6452	186189	NA	NA	NA
6453	2350	NA	NA	NA
6454	143361	NA	NA	NA
6455	169292	NA	NA	NA
6456	94254	NA	NA	NA
6457	40577	NA	NA	NA
6458	80842	NA	NA	NA
6459	45634	NA	NA	NA
6460	55197	NA	NA	NA
6461	67854	NA	NA	NA
6462	1148157	NA	NA	NA
6463	133926	NA	NA	NA
6464	28901	NA	NA	NA
6465	60478	NA	NA	NA
6466	185300	NA	NA	NA
