TaxID	Kraken	Kaiju	CLARK
11262	596153	NA	NA	NA
11263	596154	NA	2	NA
11264	596154	NA	NA	NA
11265	597	NA	NA	NA
11266	59732	NA	1188	NA
11267	59732	NA	NA	NA
11268	59748	NA	12	NA
11269	59748	NA	NA	1
11270	59748	NA	NA	NA
11271	59753	NA	35	NA
11272	59753	NA	NA	NA
11273	598	NA	NA	NA
11274	598659	NA	10	NA
11275	598659	NA	NA	NA
11276	599	NA	NA	NA
11277	59919	NA	4	NA
11278	59919	NA	NA	NA
11279	59930	NA	NA	5
11280	6	NA	NA	NA
11281	60	NA	NA	NA
11282	600	NA	NA	NA
11283	600809	NA	3	NA
11284	600809	NA	NA	NA
11285	601	NA	NA	NA
11286	602	NA	NA	NA
11287	60217	NA	NA	3
11288	603	NA	NA	NA
11289	604	NA	NA	NA
11290	604162	NA	111	NA
11291	604162	NA	NA	NA
11292	604354	NA	5	NA
11293	604354	NA	NA	NA
11294	60478	12	NA	NA
11295	60478	NA	NA	15
11296	60478	NA	NA	NA
11297	60480	NA	2	NA
11298	60480	NA	NA	4
11299	60480	NA	NA	NA
11300	60481	NA	4	NA
11301	60481	NA	NA	6
11302	60481	NA	NA	NA
11303	605	NA	NA	NA
11304	60520	NA	8	NA
11305	60520	NA	NA	2
11306	60520	NA	NA	NA
11307	60550	NA	3	NA
11308	60550	NA	NA	1
11309	60550	NA	NA	NA
11310	60552	NA	5	NA
11311	60552	NA	NA	2
11312	60552	NA	NA	NA
11313	606	NA	NA	NA
11314	607	NA	NA	NA
11315	608	NA	NA	NA
11316	608506	NA	1	NA
11317	608506	NA	NA	NA
11318	608538	NA	20	NA
11319	608538	NA	NA	NA
11320	60890	NA	4	NA
11321	60890	NA	NA	8
11322	60890	NA	NA	NA
11323	609	NA	NA	NA
11324	60920	22	NA	NA
11325	60920	NA	NA	23
11326	60920	NA	NA	NA
11327	60961	NA	NA	7
11328	61	NA	NA	NA
11329	610	NA	NA	NA
11330	610130	NA	411	NA
11331	610130	NA	NA	NA
11332	61015	10	NA	NA
11333	61015	NA	14	NA
11334	61015	NA	NA	11
11335	61015	NA	NA	NA
11336	611	NA	NA	NA
11337	612	NA	NA	NA
11338	613	NA	69	NA
11339	613	NA	NA	NA
11340	614	16	NA	NA
11341	614	NA	5	NA
11342	614	NA	NA	18
11343	614	NA	NA	NA
11344	61432	NA	2	NA
11345	61432	NA	NA	NA
11346	61434	NA	14	NA
11347	61434	NA	NA	NA
11348	61435	NA	15	NA
11349	61435	NA	NA	3
11350	61435	NA	NA	NA
11351	615	40	NA	NA
11352	615	NA	14	NA
11353	615	NA	NA	38
11354	615	NA	NA	NA
11355	616	NA	NA	NA
11356	61624	NA	35	NA
11357	61624	NA	NA	11
11358	61624	NA	NA	NA
11359	61635	51	NA	NA
11360	61635	NA	71	NA
11361	61635	NA	NA	51
11362	61635	NA	NA	NA
11363	61645	19	NA	NA
11364	61645	NA	2	NA
11365	61645	NA	NA	19
11366	61645	NA	NA	NA
11367	61646	11	NA	NA
11368	61646	NA	9	NA
11369	61646	NA	NA	7
11370	61646	NA	NA	NA
11371	61647	NA	25	NA
11372	61647	NA	NA	8
11373	61647	NA	NA	NA
11374	61648	NA	11	NA
11375	61648	NA	NA	14
11376	61648	NA	NA	NA
11377	61652	NA	1	NA
11378	61652	NA	NA	2
11379	61652	NA	NA	NA
11380	617	NA	NA	NA
11381	617121	NA	115	NA
11382	617121	NA	NA	NA
11383	618	NA	NA	NA
11384	619	NA	NA	NA
11385	62	NA	NA	NA
11386	620	NA	NA	NA
11387	62099	NA	1	NA
11388	62099	NA	NA	NA
11389	621	NA	NA	NA
11390	62140	NA	NA	1
11391	621456	NA	2	NA
11392	621456	NA	NA	NA
11393	622	NA	NA	3
11394	622	NA	NA	NA
11395	622488	NA	NA	1
11396	622759	NA	1	NA
11397	622759	NA	NA	NA
11398	623	NA	2	NA
11399	623	NA	NA	NA
11400	62322	34	NA	NA
11401	62322	NA	7	NA
11402	62322	NA	NA	38
11403	62322	NA	NA	NA
11404	624	NA	NA	NA
11405	624186	NA	NA	3
11406	625	NA	NA	NA
11407	626	NA	36	NA
11408	626	NA	NA	NA
11409	626418	NA	2	NA
11410	626418	NA	NA	NA
11411	627	NA	NA	NA
11412	627192	NA	16	NA
11413	627192	NA	NA	5
11414	627192	NA	NA	NA
11415	627344	NA	2	NA
11416	627344	NA	NA	NA
11417	628	13	NA	NA
11418	628	NA	NA	19
11419	628	NA	NA	NA
11420	629	NA	50	NA
11421	629	NA	NA	NA
11422	62928	NA	4	NA
11423	62928	NA	NA	1
11424	62928	NA	NA	NA
11425	62977	NA	23	NA
11426	62977	NA	NA	7
11427	62977	NA	NA	NA
11428	63	NA	NA	NA
11429	630	28	NA	NA
11430	630	NA	12	NA
11431	630	NA	NA	27
11432	630	NA	NA	NA
11433	630129	NA	NA	8
11434	630588	NA	132	NA
11435	630588	NA	NA	NA
11436	630626	NA	28	NA
11437	630626	NA	NA	NA
11438	631	NA	10	NA
11439	631	NA	NA	NA
11440	63186	14	NA	NA
11441	63186	NA	124	NA
11442	63186	NA	NA	16
11443	63186	NA	NA	NA
11444	632	NA	NA	8
11445	632	NA	NA	NA
11446	632292	NA	5	NA
11447	632292	NA	NA	NA
11448	632335	NA	1	NA
11449	632335	NA	NA	NA
11450	632516	NA	2	NA
11451	632516	NA	NA	NA
11452	632518	NA	6	NA
11453	632518	NA	NA	NA
11454	632772	NA	8	NA
11455	632772	NA	NA	NA
11456	632773	NA	36	NA
11457	632773	NA	NA	NA
11458	633	NA	14	NA
11459	633	NA	NA	5
11460	633	NA	NA	NA
11461	633135	NA	2	NA
11462	633135	NA	NA	NA
11463	633147	NA	122	NA
11464	633147	NA	NA	NA
11465	633148	NA	5	NA
11466	633148	NA	NA	NA
11467	633149	NA	10	NA
11468	633149	NA	NA	NA
11469	63363	NA	NA	1
11470	633699	NA	5	NA
11471	633699	NA	NA	NA
11472	633807	31	NA	NA
11473	633807	NA	71	NA
11474	633807	NA	NA	32
11475	633807	NA	NA	NA
11476	634	NA	NA	NA
11477	634113	NA	8	NA
11478	634113	NA	NA	4
11479	634113	NA	NA	NA
11480	634176	NA	3353	NA
11481	634176	NA	NA	NA
11482	634177	NA	11	NA
11483	634177	NA	NA	NA
11484	634498	NA	9	NA
11485	634498	NA	NA	NA
11486	634499	NA	3	NA
11487	634499	NA	NA	NA
11488	634500	NA	26	NA
11489	634500	NA	NA	NA
11490	634503	NA	2	NA
11491	634503	NA	NA	NA
11492	634504	NA	10	NA
11493	634504	NA	NA	NA
11494	635	NA	40	NA
11495	635	NA	NA	NA
11496	635013	NA	50	NA
11497	635013	NA	NA	NA
11498	636	12	NA	NA
11499	636	NA	7	NA
11500	636	NA	NA	14
11501	636	NA	NA	NA
11502	63612	NA	NA	7
11503	637	NA	NA	NA
11504	63737	NA	12	NA
11505	63737	NA	NA	NA
11506	637380	NA	1	NA
11507	637380	NA	NA	NA
11508	637387	NA	3	NA
11509	637387	NA	NA	NA
11510	637389	NA	1	NA
11511	637389	NA	NA	NA
11512	63742	NA	4	NA
11513	63742	NA	NA	NA
11514	63745	12	NA	NA
11515	63745	NA	NA	22
11516	63745	NA	NA	NA
11517	637905	NA	12	NA
11518	637905	NA	NA	NA
11519	637909	NA	1	NA
11520	637909	NA	NA	NA
11521	637910	NA	5	NA
11522	637910	NA	NA	NA
11523	637971	NA	32	NA
11524	637971	NA	NA	2
11525	637971	NA	NA	NA
11526	638	NA	NA	NA
11527	638303	NA	8	NA
11528	638303	NA	NA	NA
11529	638619	NA	NA	4
11530	639	NA	NA	NA
11531	639282	NA	19	NA
11532	639282	NA	NA	NA
11533	639283	NA	19	NA
11534	639283	NA	NA	NA
11535	639313	NA	NA	4
11536	64	NA	NA	NA
11537	640	NA	NA	NA
11538	640081	NA	64	NA
11539	640081	NA	NA	NA
11540	640132	NA	15	NA
11541	640132	NA	NA	NA
11542	640510	NA	NA	5
11543	640511	NA	20	NA
11544	640511	NA	NA	8
11545	640511	NA	NA	NA
11546	640512	13	NA	NA
11547	640512	NA	4	NA
11548	640512	NA	NA	13
11549	640512	NA	NA	NA
11550	640513	NA	6	NA
11551	640513	NA	NA	NA
11552	641	NA	79	NA
11553	641	NA	NA	NA
11554	641491	NA	15	NA
11555	641491	NA	NA	NA
11556	64160	NA	NA	8
11557	64187	NA	4	NA
11558	64187	NA	NA	NA
11559	642	NA	92	NA
11560	642	NA	NA	NA
11561	642492	NA	201	NA
11562	642492	NA	NA	NA
11563	643	NA	NA	NA
11564	643561	NA	10	NA
11565	643561	NA	NA	NA
11566	643562	NA	33	NA
11567	643562	NA	NA	NA
11568	643648	NA	34	NA
11569	643648	NA	NA	NA
11570	643674	NA	50	NA
11571	643674	NA	NA	11
11572	643674	NA	NA	NA
11573	643867	NA	106	NA
11574	643867	NA	NA	NA
11575	644	23	NA	NA
11576	644	NA	11	NA
11577	644	NA	NA	24
11578	644	NA	NA	NA
11579	644007	34	NA	NA
11580	644007	NA	37	NA
11581	644007	NA	NA	NA
11582	644281	NA	3	NA
11583	644281	NA	NA	NA
11584	644282	NA	23	NA
11585	644282	NA	NA	NA
11586	644283	NA	1	NA
11587	644283	NA	NA	NA
11588	644284	NA	81	NA
11589	644284	NA	NA	NA
11590	644295	NA	6	NA
11591	644295	NA	NA	NA
11592	64471	NA	8	NA
11593	64471	NA	NA	3
11594	64471	NA	NA	NA
11595	644801	NA	12	NA
11596	644801	NA	NA	NA
11597	644966	NA	27	NA
11598	644966	NA	NA	NA
11599	645	NA	NA	NA
11600	645127	NA	184	NA
11601	645127	NA	NA	NA
11602	645462	NA	5	NA
11603	645462	NA	NA	NA
11604	645517	NA	10	NA
11605	645517	NA	NA	6
11606	645517	NA	NA	NA
11607	645991	NA	51	NA
11608	645991	NA	NA	NA
11609	646	NA	NA	NA
11610	646413	NA	15	NA
11611	646413	NA	NA	NA
11612	64642	NA	1	NA
11613	64642	NA	NA	NA
11614	646529	NA	43	NA
11615	646529	NA	NA	NA
11616	647	NA	NA	NA
11617	647113	NA	4	NA
11618	647113	NA	NA	NA
11619	647171	NA	16	NA
11620	647171	NA	NA	NA
11621	648	NA	NA	NA
11622	648757	NA	24	NA
11623	648757	NA	NA	NA
11624	64895	NA	19	NA
11625	64895	NA	NA	NA
11626	64898	NA	4	NA
11627	64898	NA	NA	NA
11628	648996	NA	23	NA
11629	648996	NA	NA	NA
11630	648999	NA	7	NA
11631	648999	NA	NA	1
11632	648999	NA	NA	NA
11633	649	NA	NA	NA
11634	649349	NA	195	NA
11635	649349	NA	NA	NA
11636	649638	NA	26	NA
11637	649638	NA	NA	NA
11638	649639	NA	29	NA
11639	649639	NA	NA	NA
11640	649754	NA	4	NA
11641	649754	NA	NA	NA
11642	649756	20	NA	NA
11643	649756	NA	205	NA
11644	649756	NA	NA	20
11645	649756	NA	NA	NA
11646	649777	NA	86	NA
11647	649777	NA	NA	NA
11648	649831	NA	25	NA
11649	649831	NA	NA	4
11650	649831	NA	NA	NA
11651	649841	NA	NA	8
11652	65	NA	NA	NA
11653	650	NA	NA	NA
11654	65058	15	NA	NA
11655	65058	NA	21	NA
11656	65058	NA	NA	24
11657	65058	NA	NA	NA
11658	65093	NA	8	NA
11659	65093	NA	NA	1
11660	65093	NA	NA	NA
11661	651	NA	NA	9
11662	651	NA	NA	NA
11663	651137	NA	7	NA
11664	651137	NA	NA	NA
11665	651142	NA	1	NA
11666	651142	NA	NA	NA
11667	651182	NA	28	NA
11668	651182	NA	NA	NA
11669	651456	NA	2	NA
11670	651456	NA	NA	NA
11671	651457	NA	NA	4
11672	652	NA	27	NA
11673	652	NA	NA	6
11674	652	NA	NA	NA
11675	652103	NA	15	NA
11676	652103	NA	NA	NA
11677	652716	33436	NA	NA
11678	652716	NA	NA	9190
11679	652716	NA	NA	NA
11680	653	NA	NA	NA
11681	653045	NA	5	NA
11682	653045	NA	NA	NA
11683	653685	NA	23	NA
11684	653685	NA	NA	NA
11685	653733	NA	37	NA
11686	653733	NA	NA	NA
11687	65393	NA	9	NA
11688	65393	NA	NA	2
11689	65393	NA	NA	NA
11690	654	11	NA	NA
11691	654	NA	53	NA
11692	654	NA	NA	15
11693	654	NA	NA	NA
11694	65496	NA	20	NA
11695	65496	NA	NA	NA
11696	655	NA	NA	NA
11697	655015	NA	21	NA
11698	655015	NA	NA	1
11699	655015	NA	NA	NA
11700	655183	NA	16	NA
11701	655183	NA	NA	NA
11702	655384	NA	1	NA
11703	655384	NA	NA	NA
11704	65551	NA	1	NA
11705	65551	NA	NA	NA
11706	65553	NA	NA	3
11707	65555	NA	NA	3
11708	655815	NA	133	NA
11709	655815	NA	NA	NA
11710	655816	NA	3	NA
11711	655816	NA	NA	NA
11712	656	NA	NA	NA
11713	656024	NA	15	NA
11714	656024	NA	NA	11
11715	656024	NA	NA	NA
11716	656088	NA	6	NA
11717	656088	NA	NA	NA
11718	656178	11	NA	NA
11719	656178	NA	8	NA
11720	656178	NA	NA	11
11721	656178	NA	NA	NA
11722	656179	NA	2	NA
11723	656179	NA	NA	2
11724	656179	NA	NA	NA
11725	656366	11	NA	NA
11726	656366	NA	45	NA
11727	656366	NA	NA	15
11728	656366	NA	NA	NA
11729	656519	NA	30	NA
11730	656519	NA	NA	4
11731	656519	NA	NA	NA
11732	657	NA	14	NA
11733	657	NA	NA	NA
11734	65741	NA	NA	8
11735	658	NA	NA	NA
11736	658062	NA	NA	8
11737	658172	NA	4	NA
11738	658172	NA	NA	NA
11739	658445	NA	34	NA
11740	658445	NA	NA	NA
11741	659	NA	NA	NA
11742	66	NA	NA	NA
11743	660	NA	NA	NA
11744	660470	NA	38	NA
11745	660470	NA	NA	NA
11746	660596	NA	7	NA
11747	660596	NA	NA	NA
11748	66084	NA	2	NA
11749	66084	NA	NA	NA
11750	661	NA	NA	NA
11751	661367	NA	1	NA
11752	661367	NA	NA	NA
11753	661410	NA	1	NA
11754	661410	NA	NA	NA
11755	661478	NA	29	NA
11756	661478	NA	NA	NA
11757	662	NA	158	NA
11758	662	NA	NA	NA
11759	66219	24	NA	NA
11760	66219	NA	NA	31
11761	66219	NA	NA	NA
11762	662475	NA	2	NA
11763	662475	NA	NA	NA
11764	662478	NA	2	NA
11765	662478	NA	NA	NA
11766	662479	NA	2	NA
11767	662479	NA	NA	NA
11768	662480	NA	1	NA
11769	662480	NA	NA	NA
11770	662598	NA	348	NA
11771	662598	NA	NA	NA
11772	66269	NA	NA	5
11773	662755	NA	37	NA
11774	662755	NA	NA	NA
11775	663	30	NA	NA
11776	663	NA	20	NA
11777	663	NA	NA	32
11778	663	NA	NA	NA
11779	663278	NA	42	NA
11780	663278	NA	NA	NA
11781	663954	NA	14	NA
11782	663954	NA	NA	NA
11783	664	NA	NA	NA
11784	664662	NA	NA	1
11785	665	NA	NA	NA
11786	665099	10	NA	NA
11787	665099	NA	NA	13
11788	665099	NA	NA	NA
11789	665571	NA	10	NA
11790	665571	NA	NA	NA
11791	665874	NA	3	NA
11792	665874	NA	NA	NA
11793	666	50	NA	NA
11794	666	NA	28	NA
11795	666	NA	NA	45
11796	666	NA	NA	NA
11797	666509	NA	12	NA
11798	666509	NA	NA	NA
11799	666510	NA	6	NA
11800	666510	NA	NA	NA
11801	666681	NA	19	NA
11802	666681	NA	NA	NA
11803	666685	NA	12	NA
11804	666685	NA	NA	6
11805	666685	NA	NA	NA
11806	666686	NA	19	NA
11807	666686	NA	NA	5
11808	666686	NA	NA	NA
11809	66692	NA	4	NA
11810	66692	NA	NA	NA
11811	667	NA	NA	NA
11812	667014	NA	10	NA
11813	667014	NA	NA	NA
11814	667015	NA	2438	NA
11815	667015	NA	NA	NA
11816	66712	NA	6	NA
11817	66712	NA	NA	NA
11818	668	23	NA	NA
11819	668	NA	1	NA
11820	668	NA	NA	18
11821	668	NA	NA	NA
11822	66821	NA	NA	1
11823	66851	NA	7	NA
11824	66851	NA	NA	NA
11825	669	98	NA	NA
11826	669	NA	18	NA
11827	669	NA	NA	109
11828	669	NA	NA	NA
11829	669041	28	NA	NA
11830	669041	NA	99	NA
11831	669041	NA	NA	29
11832	669041	NA	NA	NA
11833	669357	NA	1	NA
11834	669357	NA	NA	NA
11835	669502	NA	8	NA
11836	669502	NA	NA	1
11837	669502	NA	NA	NA
11838	67	NA	NA	NA
11839	670	43	NA	NA
11840	670	NA	19	NA
11841	670	NA	NA	51
11842	670	NA	NA	NA
11843	670052	NA	23	NA
11844	670052	NA	NA	11
11845	670052	NA	NA	NA
11846	670307	NA	13	NA
11847	670307	NA	NA	NA
11848	670486	NA	2	NA
11849	670486	NA	NA	NA
11850	670487	NA	17	NA
11851	670487	NA	NA	NA
11852	670516	NA	6	NA
11853	670516	NA	NA	NA
11854	671	NA	NA	NA
11855	671065	NA	6	NA
11856	671065	NA	NA	NA
11857	671223	78	NA	NA
11858	671223	NA	64	NA
11859	671223	NA	NA	77
11860	671223	NA	NA	NA
11861	671232	NA	1123	NA
11862	671232	NA	NA	NA
11863	672	50	NA	NA
11864	672	NA	24	NA
11865	672	NA	NA	76
11866	672	NA	NA	NA
11867	672190	NA	3	NA
11868	672190	NA	NA	NA
11869	67267	NA	21	NA
11870	67267	NA	NA	5
11871	67267	NA	NA	NA
11872	673	10	NA	NA
11873	673	NA	35	NA
11874	673	NA	NA	10
11875	673	NA	NA	NA
11876	673832	NA	1	NA
11877	673832	NA	NA	NA
11878	673860	NA	1	NA
11879	673860	NA	NA	NA
11880	673862	NA	12	NA
11881	673862	NA	NA	6
11882	673862	NA	NA	NA
11883	674	12	NA	NA
11884	674	NA	17	NA
11885	674	NA	NA	20
11886	674	NA	NA	NA
11887	674703	NA	22	NA
11888	674703	NA	NA	1
11889	674703	NA	NA	NA
11890	675	NA	NA	NA
11891	675635	NA	29	NA
11892	675635	NA	NA	NA
11893	67572	NA	3	NA
11894	67572	NA	NA	NA
11895	676	29	NA	NA
11896	676	NA	9	NA
11897	676	NA	NA	32
11898	676	NA	NA	NA
11899	677	NA	NA	NA
11900	67780	14	NA	NA
11901	67780	NA	8	NA
11902	67780	NA	NA	21
11903	67780	NA	NA	NA
11904	678	NA	NA	NA
11905	67825	NA	NA	7
11906	67827	NA	6	NA
11907	67827	NA	NA	5
11908	67827	NA	NA	NA
11909	67854	199	NA	NA
11910	67854	NA	NA	193
11911	67854	NA	NA	NA
11912	678601	NA	1	NA
11913	678601	NA	NA	NA
11914	679	NA	NA	NA
11915	679318	NA	7	NA
11916	679318	NA	NA	5
11917	679318	NA	NA	NA
11918	679897	NA	17	NA
11919	679897	NA	NA	NA
11920	679901	NA	10	NA
11921	679901	NA	NA	NA
11922	679926	NA	8	NA
11923	679926	NA	NA	NA
11924	679935	NA	840	NA
11925	679935	NA	NA	NA
11926	68	NA	24	NA
11927	68	NA	NA	NA
11928	680	12	NA	NA
11929	680	NA	8	NA
11930	680	NA	NA	12
11931	680	NA	NA	NA
11932	680115	NA	1	NA
11933	680115	NA	NA	NA
11934	680198	NA	16	NA
11935	680198	NA	NA	NA
11936	680279	12	NA	NA
11937	680279	NA	39	NA
11938	680279	NA	NA	17
11939	680279	NA	NA	NA
11940	680646	NA	1781	NA
11941	680646	NA	NA	NA
11942	681	NA	NA	NA
11943	68173	NA	8	NA
11944	68173	NA	NA	2
11945	68173	NA	NA	NA
11946	682	NA	NA	NA
11947	68202	NA	NA	6
11948	68214	NA	9	NA
11949	68214	NA	NA	2
11950	68214	NA	NA	NA
11951	68223	NA	5	NA
11952	68223	NA	NA	NA
11953	68249	18	NA	NA
11954	68249	NA	11	NA
11955	68249	NA	NA	18
11956	68249	NA	NA	NA
11957	682634	NA	2	NA
11958	682634	NA	NA	NA
11959	682795	NA	22	NA
11960	682795	NA	NA	NA
11961	68280	NA	NA	1
11962	68287	NA	28	NA
11963	68287	NA	NA	NA
11964	68288	NA	42	NA
11965	68288	NA	NA	NA
11966	68295	NA	36	NA
11967	68295	NA	NA	NA
11968	683	NA	NA	NA
11969	68336	NA	420	NA
11970	68336	NA	NA	NA
11971	683735	NA	10	NA
11972	683735	NA	NA	NA
11973	683837	NA	9	NA
11974	683837	NA	NA	NA
11975	684	NA	NA	NA
11976	684738	NA	1	NA
11977	684738	NA	NA	NA
11978	685	NA	NA	NA
11979	685039	NA	2	NA
11980	685039	NA	NA	NA
11981	68525	NA	41	NA
11982	68525	NA	NA	NA
11983	68570	36	NA	NA
11984	68570	NA	14	NA
11985	68570	NA	NA	55
11986	68570	NA	NA	NA
11987	685727	NA	11	NA
11988	685727	NA	NA	NA
11989	686	NA	NA	NA
11990	686597	NA	13	NA
11991	686597	NA	NA	1
11992	686597	NA	NA	NA
11993	687	10	NA	NA
11994	687	NA	43	NA
11995	687	NA	NA	13
11996	687	NA	NA	NA
11997	688	NA	NA	NA
11998	688245	NA	12	NA
11999	688245	NA	NA	NA
12000	688269	NA	18	NA
12001	688269	NA	NA	NA
12002	688270	NA	60	NA
12003	688270	NA	NA	NA
12004	68892	NA	1	NA
12005	68892	NA	NA	NA
12006	68895	19	NA	NA
12007	68895	NA	25	NA
12008	68895	NA	NA	20
12009	68895	NA	NA	NA
12010	689	NA	NA	NA
12011	69	NA	NA	NA
12012	690	NA	NA	NA
12013	69014	NA	6	NA
12014	69014	NA	NA	NA
12015	690566	NA	7	NA
12016	690566	NA	NA	NA
12017	690850	NA	32	NA
12018	690850	NA	NA	NA
12019	691	NA	13	NA
12020	691	NA	NA	8
12021	691	NA	NA	NA
12022	691963	NA	2	NA
12023	691963	NA	NA	NA
12024	691964	NA	34	NA
12025	691964	NA	NA	NA
12026	691965	NA	83	NA
12027	691965	NA	NA	NA
12028	691966	NA	1	NA
12029	691966	NA	NA	NA
12030	692	NA	NA	NA
12031	692370	NA	10	NA
12032	692370	NA	NA	1
12033	692370	NA	NA	NA
12034	69277	NA	3	NA
12035	69277	NA	NA	NA
12036	693	NA	NA	NA
12037	693075	NA	NA	1
12038	693216	NA	3	NA
12039	693216	NA	NA	NA
12040	69328	NA	17	NA
12041	69328	NA	NA	3
12042	69328	NA	NA	NA
12043	693444	NA	18	NA
12044	693444	NA	NA	12
12045	693444	NA	NA	NA
12046	693661	NA	4	NA
12047	693661	NA	NA	NA
12048	69373	NA	7	NA
12049	69373	NA	NA	12
12050	69373	NA	NA	NA
12051	693746	NA	159	NA
12052	693746	NA	NA	NA
12053	69395	NA	6	NA
12054	69395	NA	NA	4
12055	69395	NA	NA	NA
12056	693973	NA	2	NA
12057	693973	NA	NA	NA
12058	693974	NA	3	NA
12059	693974	NA	NA	NA
12060	693977	NA	29	NA
12061	693977	NA	NA	NA
12062	693978	NA	10	NA
12063	693978	NA	NA	NA
12064	693979	NA	1266	NA
12065	693979	NA	NA	NA
12066	693985	NA	6	NA
12067	693985	NA	NA	NA
12068	694	NA	NA	NA
12069	694427	NA	1085	NA
12070	694427	NA	NA	NA
12071	694429	NA	4	NA
12072	694429	NA	NA	NA
12073	694430	NA	4	NA
12074	694430	NA	NA	NA
12075	694431	NA	23	NA
12076	694431	NA	NA	NA
12077	694440	NA	19	NA
12078	694440	NA	NA	NA
12079	695	NA	NA	NA
12080	69541	NA	8	NA
12081	69541	NA	NA	NA
12082	69578	NA	9	NA
12083	69578	NA	NA	NA
12084	696	NA	NA	NA
12085	696125	NA	3	NA
12086	696125	NA	NA	NA
12087	696127	NA	8	NA
12088	696127	NA	NA	NA
12089	696281	NA	42	NA
12090	696281	NA	NA	NA
12091	696406	NA	1	NA
12092	696406	NA	NA	NA
12093	696485	14	NA	NA
12094	696485	NA	6	NA
12095	696485	NA	NA	14
12096	696485	NA	NA	NA
12097	697	NA	NA	NA
12098	697046	NA	1	NA
12099	697046	NA	NA	6
12100	697046	NA	NA	NA
12101	697281	NA	51	NA
12102	697281	NA	NA	NA
12103	697283	NA	25	NA
12104	697283	NA	NA	NA
12105	697303	NA	5	NA
12106	697303	NA	NA	NA
12107	697329	NA	227	NA
12108	697329	NA	NA	NA
12109	698	NA	NA	NA
12110	69823	550	NA	NA
12111	69823	NA	NA	553
12112	69823	NA	NA	NA
12113	698738	NA	31	NA
12114	698738	NA	NA	NA
12115	698758	NA	39	NA
12116	698758	NA	NA	NA
12117	698761	NA	4	NA
12118	698761	NA	NA	NA
12119	698828	12	NA	NA
12120	698828	NA	10	NA
12121	698828	NA	NA	13
12122	698828	NA	NA	NA
12123	698948	NA	6	NA
12124	698948	NA	NA	NA
12125	698964	NA	7	NA
12126	698964	NA	NA	NA
12127	698968	NA	1	NA
12128	698968	NA	NA	NA
12129	698972	NA	1	NA
12130	698972	NA	NA	NA
12131	698973	NA	1	NA
12132	698973	NA	NA	NA
12133	699	NA	NA	NA
12134	699035	NA	4	NA
12135	699035	NA	NA	NA
12136	699246	NA	130	NA
12137	699246	NA	NA	NA
12138	699370	NA	1	NA
12139	699370	NA	NA	NA
12140	699431	NA	10	NA
12141	699431	NA	NA	NA
12142	69965	NA	41	NA
12143	69965	NA	NA	NA
12144	69966	18	NA	NA
12145	69966	NA	21	NA
12146	69966	NA	NA	22
12147	69966	NA	NA	NA
12148	7	NA	NA	6
12149	7	NA	NA	NA
12150	70	NA	NA	NA
12151	700	NA	NA	NA
12152	700015	NA	64	NA
12153	700015	NA	NA	NA
12154	700598	NA	205	NA
12155	700598	NA	NA	NA
12156	701	NA	NA	NA
12157	701347	NA	1	NA
12158	701347	NA	NA	NA
12159	701521	NA	1	NA
12160	701521	NA	NA	NA
12161	702	NA	NA	NA
12162	702113	NA	9	NA
12163	702113	NA	NA	3
12164	702113	NA	NA	NA
12165	702459	NA	2	NA
12166	702459	NA	NA	NA
12167	70255	19	NA	NA
12168	70255	NA	20	NA
12169	70255	NA	NA	20
12170	70255	NA	NA	NA
12171	702967	NA	22	NA
12172	702967	NA	NA	5
12173	702967	NA	NA	NA
12174	703	14	NA	NA
12175	703	NA	74	NA
12176	703	NA	NA	24
12177	703	NA	NA	NA
12178	703613	NA	1	NA
12179	703613	NA	NA	NA
12180	704	NA	NA	NA
12181	705	NA	NA	NA
12182	706	NA	NA	NA
12183	70601	NA	1	NA
12184	70601	NA	NA	NA
12185	706191	NA	1	NA
12186	706191	NA	NA	NA
12187	706587	NA	31	NA
12188	706587	NA	NA	NA
12189	707	NA	NA	NA
12190	707546	NA	1	NA
12191	707546	NA	NA	NA
12192	70775	NA	4	NA
12193	70775	NA	NA	NA
12194	708	NA	NA	NA
12195	70803	NA	7	NA
12196	70803	NA	NA	NA
12197	708126	12	NA	NA
12198	708126	NA	145	NA
12199	708126	NA	NA	18
12200	708126	NA	NA	NA
12201	70863	NA	NA	8
12202	70864	17	NA	NA
12203	70864	NA	NA	12
12204	70864	NA	NA	NA
12205	709	NA	NA	NA
12206	709032	NA	24	NA
12207	709032	NA	NA	NA
12208	709986	NA	23	NA
12209	709986	NA	NA	NA
12210	709991	NA	1277	NA
12211	709991	NA	NA	NA
12212	71	NA	NA	NA
12213	710	NA	NA	NA
12214	710421	NA	15	NA
12215	710421	NA	NA	NA
12216	710685	NA	10	NA
12217	710685	NA	NA	NA
12218	710696	NA	25	NA
12219	710696	NA	NA	NA
12220	711	NA	NA	NA
12221	712	NA	25743	NA
12222	712	NA	NA	NA
12223	712122	548	NA	NA
12224	712122	NA	745	NA
12225	712122	NA	NA	561
12226	712122	NA	NA	NA
12227	712357	4528	NA	NA
12228	712357	NA	5068	NA
12229	712357	NA	NA	4557
12230	712357	NA	NA	NA
12231	712411	206	NA	NA
12232	712411	NA	325	NA
12233	712411	NA	NA	210
12234	712411	NA	NA	NA
12235	712538	163	NA	NA
12236	712538	NA	138	NA
12237	712538	NA	NA	167
12238	712538	NA	NA	NA
12239	712633	16572	NA	NA
12240	712633	NA	11967	NA
12241	712633	NA	NA	16537
